candidateId,value,universidad_homologada
6306d63d594e18004af0dce8,Universidad Peruana De Ciencias Aplicadas - Upc,Si
6306d63d594e18004af0dce8,Ifb Instituto De Formacion Bancaria,No
6306d63d594e18004af0dce8,Instituto Cesca,No
6306d6099fa239004bdf039f,Norbert Wienner,No
6307923ce86a980008defa25,Universidad Peruana De Ciencias Aplicadas,Si
6306d777594e18004af0efbf,Instituto De Formación Bancaria - Ifb,No
6306d777594e18004af0efbf,Instituto Federico Villarreal,No
6306d87b594e18004af10657,Untels,Si
6306d777594e18004af0eca1,Instituto Cesca,No
6306d853594e18004af104e2,Universidad Tecnológica Del Perú,Si
6306d8179fa239004bdf2887,Isil,No
6306d6549fa239004bdf16a8,Instituto Superior Tecnologico  Publico Araoz Pinto,No
6306d777594e18004af0eab5,Universidad Privada Del Norte,Si
6306d777594e18004af0f08b,Cesar Vallejo,No
6306d777594e18004af0f08b,Cepeban,No
6306d8179fa239004bdf2c95,Ifb Certus,No
6306d8179fa239004bdf2c95,Icpna,No
6306d6099fa239004bdf08af,Universidad Cesar Vallejo - Ucv,Si
6306d852594e18004af10038,Universidad Tecnológica Del Perú,Si
6306d852594e18004af10038,Istp Villa Maria,No
6306d852594e18004af10038,Ie República De Bolivia,No
6306d802594e18004af0fb26,Universidad Peruana De Las Américas,No
6306d853594e18004af1043a,Instituto De Formación Bancaria - Ifb,No
6306d63c594e18004af0d76c,Universidad Nacional De Educación Enrique Guzmán Y Valle  La Cantuta,Si
6306d8699fa239004bdf3489,Universidad Privada Del Norte,Si
6306d777594e18004af0f09d,Senati,No
6306d853594e18004af10176,Certus,No
6306d7c0594e18004af0f285,Universidad Privada Telesup,No
6306d777594e18004af0e9cb,Universidad Privada Del Norte,Si
6306d777594e18004af0e9cb,Senati,No
6306d6549fa239004bdf1270,Universidad Privada De Tacna - Upt,Si
6306d6549fa239004bdf1270,Neumann Business School,No
6306d8179fa239004bdf2cb9,Universidad San Martin  De Porres,Si
6306d802594e18004af0f59e,Certus,No
6306d777594e18004af0ee45,Universidad Privada Del Norte,Si
6306d6099fa239004bdf0b31,Universidad Privada Del Norte,Si
6306d6099fa239004bdf0b31,Instituto Cultural Peruano Norteamericano,No
6306d777594e18004af0eff5,Universidad Nacional Federico Villarreal - Unfv,Si
6306d6099fa239004bdf1023,Universidad Privada Del Norte,Si
6306d82b594e18004af0fc3b,Utp,Si
6306d82b594e18004af0fc3b,Certus,No
6306d802594e18004af0f4a2,Certus,No
6306d8179fa239004bdf2c8f,Universidad San Ignacio De Loyola,Si
6306d8179fa239004bdf2c2f,Certus- Ifb,No
6306d8179fa239004bdf2c2f,Certus-ifb,No
6306d777594e18004af0f031,Universidad San Ignacion De Loyola,Si
6306d777594e18004af0f031,Nuestra Señora Del Carmen,No
6306d82b594e18004af0ff65,Idat,No
6306d8179fa239004bdf264d,Universidad Cesar Vallejo,Si
6306d8699fa239004bdf3219,Instituto San Ignacio De Loyola,No
6306d8699fa239004bdf3219,Universidad Peruana De Ciencias Aplicadas - Upc,Si
6306d8699fa239004bdf3219,Instituto San Ignacio De Loyola - Isil,No
6306d777594e18004af0ebff,Universidad Inca Garcilaso De La Vega,No
6306d6099fa239004bdf0c33,Istp Argentina,No
6306d853594e18004af1014c,Universidad Privada Del Norte,Si
6307af3029da5b0008a0d08f,Instituto De Formación Bancaria,No
6306d777594e18004af0eef3,Universidad De Ciencias Y Humanidades,Si
6306d67e9fa239004bdf1a0f,Lima,No
6306d802594e18004af0f544,Instituto De Formación Bancaria - Ifb,No
6306d802594e18004af0f54a,Idat,No
6306d802594e18004af0f54a,Universidad Privada Del Norte,Si
6306d802594e18004af0f54a,Ceps Uni,No
6306d802594e18004af0f6dc,Continental,Si
6306d777594e18004af0eb0f,Instituto Tecnológico Superior Tecsup,No
6306d777594e18004af0eb0f,Trilce,No
6306d6099fa239004bdf0885,Universidad Privada Del Norte,Si
6306d6099fa239004bdf0885,Instituto Discovery,No
6306d6099fa239004bdf0885,I.e. Mariscal Andrés Avelino Cáceres,No
6307b997e86a980008df1501,Instituto Columbia,No
630665b8594e18004af04a24,Instituto Peruano De Negocios,No
6306d87c594e18004af10867,Ifb (certus),No
6307bd931e599d0009d76f1e,Administración Bancaria,No
6306d67e9fa239004bdf1b5f,Universidad Continental,Si
6306d67e9fa239004bdf1b5f,Instituto Continental,No
6306d802594e18004af0f6be,Universidad Privada Norbert Wiener,Si
6306d802594e18004af0f6be,Universidad Nacional De Trujillo - Unt,Si
6306d63c594e18004af0da6c,Universidad Tecnologica Del Peru,Si
6306d6099fa239004bdf0bc7,Cibertec,No
6306d777594e18004af0ebbd,Universidad Privada Del Norte,Si
6306d87b594e18004af10723,Universidad Nacional Del Callao - Unac,Si
6306d6549fa239004bdf12be,Universidad Privada Del Norte,Si
6306d853594e18004af10134,Universidad Privada Del Norte - Upn,Si
6306d6549fa239004bdf182e,Ifb ( Certus ),No
6306d777594e18004af0ef8f,Universidad Tecnológica Del Perú,Si
6306d6549fa239004bdf162a,Ifb Certus,No
6306d777594e18004af0e7cd,Universidad Tecnológica Del Perú,Si
6306d777594e18004af0e7cd,Instituto De Educacion Superior Tecnologico Publico Argentina,No
6306d777594e18004af0e70d,Instituto Isil,No
6306d777594e18004af0e70d,Upc,Si
6307cf52b92f4f0008bf8bb0,Ifb Certus,No
6306d777594e18004af0eee1,"Lima, Los Olivos",No
6306d777594e18004af0eee1,Puente Piedra,No
6306d6dd9fa239004bdf1ecd,Icpna,No
6306d6dd9fa239004bdf1ecd,Utp,Si
6306d6dd9fa239004bdf1ecd,Sise,No
6307d1fc1e599d0009d78382,Universidad San Ignacio De Loyola,Si
6307d1fc1e599d0009d78382,"Iei N° 34350 ""los Libertadores""",No
6306d79d594e18004af0f176,Instituto Columbia,No
6306d8179fa239004bdf2839,6to Ciclo Instituto De Formación Bancaria - Ifb Certus,No
6306d6549fa239004bdf1894,Certus,No
6306d8179fa239004bdf2af1,Universidad Tecnológica Del Perú,Si
6306d8699fa239004bdf33f3,Universidad Tecnológica Del Perú - Utp,No
6306d777594e18004af0ec83,Certus,No
6306d8699fa239004bdf3465,Zegel Ipae,No
6306d777594e18004af0efad,Upn,Si
6306d6099fa239004bdf0423,Universidad Ricardo Palma,Si
6306d8179fa239004bdf298f,Cedes,No
6306d8179fa239004bdf298f,Instituto De Formación Bancaria - Ifb Certus,No
6306d63d594e18004af0e0a2,Instituto De Formación Bancaria - Ifb,No
6306d852594e18004af0ff96,Julio Cesar Tello,No
6306d777594e18004af0ea97,Instituto Certus,No
6306d777594e18004af0ea97,Instituto Cepeban,No
6306d63d594e18004af0dd06,Cibertec,No
6306d63d594e18004af0dd06,San Martín De Porres,No
6306d63d594e18004af0dd06,Gourmet Bar,No
6306d777594e18004af0e827,Ucss,Si
6306d63c594e18004af0d91c,I.f.b Certus,No
6306d82b594e18004af0fc11,Sise,No
6306d82b594e18004af0fc11,Senati,No
6306d6099fa239004bdf0fb1,Universidad Nacional Federico Villarreal - Unfv,Si
6306d777594e18004af0eb03,Instituto De Formación Bancaria - Ifb,No
6306d63c594e18004af0d8ce,Universidad Privada Del Norte,Si
6306d63c594e18004af0d8ce,Instituto De Formación Bancaria - Ifb,No
6306d777594e18004af0eb21,Certus,No
6306d777594e18004af0efe9,Certus,No
6306d802594e18004af0f46c,Universidad Privada Del Norte - Upn,Si
6306d802594e18004af0f46c,Icpna,No
6306d8699fa239004bdf3351,Universidad Nacional Federico Villareal - Unfv,Si
6306d66b594e18004af0e373,Universidad Tecnológica Del Perú,Si
6306d66b594e18004af0e373,Cepsuni,No
6306d8179fa239004bdf28cf,Toulouse-lautrec,No
6306d8179fa239004bdf28cf,Iep María Auxiliadora,No
630665bd9fa239004bde15c9,Manuel T. Garcia 3071,No
6307f6e729da5b0008a0fde9,Ifb Certus,No
6306d777594e18004af0f00d,Universidad Nacional De Educación Enrique Guzmán Y Valle,Si
6306d777594e18004af0f00d,Icpna,No
6306d777594e18004af0e833,Instituto Idat,No
6306d802594e18004af0f52c,Sabio Antúnez De Mayolo,No
6306d63d594e18004af0de26,Universidad Peruana De Ciencias Aplicadas (upc),Si
6306d63d594e18004af0de26,Instituto De Formación Bancaria - Ifb,No
6306d802594e18004af0f592,Aurelio Miró Quesada,No
6306d63d594e18004af0e1da,Universidad Católica Santo Toribio De Mogrovejo,Si
6306d6dd9fa239004bdf1f75,Instituto De Altos Estudios Columbia,No
6306d87c594e18004af10765,Universidad Nacional Del Callao - Unac,Si
6306d777594e18004af0ef2f,Cepeban,No
630800e4d7fa700008e89d35,Universidad Privada Del Norte,Si
6306d777594e18004af0ee99,Certus,No
63081003e86a980008df8430,Universidad Tecnológica Del Perù,Si
6306d6099fa239004bdf0861,Heroes Del Cenepa,No
6306d6099fa239004bdf0861,Instituto Eiger - Escuela Internacional De Gerencia,No
6308158ee86a980008df864d,Columbia,No
6306d8699fa239004bdf3435,Instituto Publico Argentina,No
6306d8699fa239004bdf3435,Upc,Si
6306d63d594e18004af0e11a,Universidad César Vallejo,Si
6306d63d594e18004af0e11a,I.e. Virgo Potens,No
6306d6dd9fa239004bdf1fb1,Primaria Y Secundaria Completa,No
630821df29da5b0008a10b31,Universidad Privada Señor De Sipan,Si
630821df29da5b0008a10b31,Instituto Superior Norbert Wiener,No
6306d63d594e18004af0e234,Universidad Privada Norbert Wiener,Si
6306d63d594e18004af0e234,Universidad Privada Telesup,No
6306d87b594e18004af10639,Zegel Ipae,No
6306d63c594e18004af0d7ba,San Ignacio De Loyola,No
6306d63c594e18004af0d7ba,World English & American English,No
6306d63c594e18004af0d7ba,Idat,No
6308254d29da5b0008a10c75,Universidad San Ignacio De Loyola,Si
6308254d29da5b0008a10c75,Senati,No
6306d802594e18004af0f802,Universidad Tecnológica Del Perú-utp,No
6306d82b594e18004af0ff6b,Sise,No
6306d777594e18004af0e6a7,Cepeban,No
6306d777594e18004af0e6a7,Instituto Del Estado,No
630829a629da5b0008a10ddd,Universidad De San Martin De Porres,Si
6306d853594e18004af104d6,Universidad Tecnológica Del Perú,Si
6306d853594e18004af104d6,Certus,No
6306d777594e18004af0e671,Instituto De Formación Bancaria - Ifb,No
630665bc594e18004af082f7,I.e Por Convenio 0001 María Auxiliadora,No
6306d777594e18004af0e6fb,Instituto San Ignacio De Loyola,No
6306d6099fa239004bdf1095,Universidad Peruana De Integración Global,No
6306d6099fa239004bdf1095,Universidad Peruana De Integración Global,No
6306d63c594e18004af0d9dc,Universidad Tecnológica Del Perú,Si
6306d6549fa239004bdf10d8,Universidad Cesar Vallejo - Ucv,Si
6306d6549fa239004bdf10d8,Universidad Privada Del Norte,Si
6306d8699fa239004bdf3321,Iutirla,No
6306d777594e18004af0ec95,Instituto San Ignacio Del Oyola,No
6306d777594e18004af0ec95,Instituto De Emprendedores Usil,No
6306d777594e18004af0ec95,Peruano Suizo,No
6308354ad7fa700008e8afb7,Certus,No
6306d63d594e18004af0deaa,Universidad Privada Del Norte,Si
6306d853594e18004af1013a,Iut Isacc Newton,No
6306d6099fa239004bdf0579,Certus,No
63083da5e86a980008df93a1,Universidad De Piura,Si
63083f2dd7fa700008e8b10a,Univercidad Jose Faustino Sanchez Carrion,No
6308400be86a980008df9496,Universidad Cesar Vallejo - Ucv,Si
6308407bb92f4f0008bfaf3a,Universidad Tecnológica Del Perú - Utp,No
6308407bb92f4f0008bfaf3a,Senati,No
6306d777594e18004af0e899,Universidad De San Martín De Porres,Si
6306d777594e18004af0ef77,Cajero Bancario Y Comercial,No
6306d853594e18004af1024e,Icpna,No
6306d853594e18004af1024e,Universidad Cesar Vallejo,Si
630665bd9fa239004bde04a6,Certus,No
6306d8179fa239004bdf2977,Ifb Certus,No
6306d8179fa239004bdf2977,Ifb Certus,No
6306d63d594e18004af0dda8,Universidad Tecnológica Del Perú,Si
63084f041e599d0009d7b478,Cibertec,No
6306d8179fa239004bdf271f,Zegel Ipae,No
6306d8179fa239004bdf271f,I.e 7069 César Vallejo,No
6306d777594e18004af0ee75,Zegel Ipae - Instituto Peruano De Administración De Empresas,No
6306d8699fa239004bdf3381,Universidad Tecnológica Del Perú - Utp,No
6306d8699fa239004bdf3381,Instituto Gilda Liliana Ballivian Rosado,No
6306d6549fa239004bdf14c8,Idiomas Catolica,No
6306d6549fa239004bdf14c8,Universidad Peruana De Ciencias Aplicadas,Si
6306d6549fa239004bdf14c8,Sise,No
6306d6549fa239004bdf14c8,International High School Of Computer Enterprise - Iicer,No
6306d82b594e18004af0fbbd,Universidad Peruana De Ciencias Aplicadas,Si
6306d82b594e18004af0fbbd,Universidad Inca Garcilaso De La Vega - Uigv,No
6306d82b594e18004af0fbbd,Instituto Cibertec,No
6306d8699fa239004bdf341d,Sise,No
6306d8699fa239004bdf341d,Instituto De Formación Bancaria - Ifb,No
6306d6099fa239004bdf0ddd,Unmsm,Si
6306d777594e18004af0f085,Universidad Tecnológica Del Perú,Si
6306d777594e18004af0ef11,Universidad Cesar Vallejo,Si
6306d777594e18004af0ead9,Certus,No
6308c194b92f4f0008bfcaee,Universidad Nacional Del Callao,Si
6308c4010b2510000842f22c,Instituto Certus,No
6306d777594e18004af0ea49,Certus,No
6308ce55d7fa700008e8d124,Juan Mejia Baca,No
6306d66b594e18004af0e2a1,Universidad Nacional Pedro Ruiz Gallo,Si
6306d66b594e18004af0e2a1,Centro De Idiomas Fachse,No
6306d802594e18004af0f994,Zegel Ipae,No
6306d63d594e18004af0dc04,Universidad Tecnológica Del Perú,Si
6306d777594e18004af0e929,Ifb Certus,No
6308e5fe29da5b0008a13b64,Universidad San Martín De Porres,Si
6308e882e86a980008e0054e,Universidad Tecnologica Del Peru,Si
6308e882e86a980008e0054e,Instituto Superior Tecnológico Publico Villa María,No
6308e882e86a980008e0054e,Institución Educativa Técnico República De Bolivia,No
6308e9d429da5b0008a13e04,Ifb Certus,No
6306d8179fa239004bdf29bf,Universidad Privada Del Norte,Si
6308f5d2d7fa700008e8e128,Universidad Norbert Wiener,Si
6308f5d2d7fa700008e8e128,Villa Maria,No
6306d777594e18004af0e6e9,Universidad Privada Del Norte,Si
6308fb4329da5b0008a14649,Zegel Ipae,No
6308fb4329da5b0008a14649,Universidad Científica Del Perú - Ucp,No
6306d63d594e18004af0dcbe,Idat,No
6306d777594e18004af0f049,Universidad Privada Del Norte,Si
6306d777594e18004af0f049,Instituto Peruano De Acción Empresarial - Ipae,No
630907a1d7fa700008e8ed18,Certus,No
630910210b251000084317ab,I.s.t. Cesca,No
6306d777594e18004af0ed43,Isil - Instituto San Ignacio De Loyola,No
6306d777594e18004af0eaa3,Universidad San Martin De Porres,Si
6309262c1e599d0009d7f979,Certus,No
6306d777594e18004af0ee2d,Instituto Idat,No
6306d63d594e18004af0e1f8,Universidad Ricardo Palma,Si
6309422ed7fa700008e9175c,Ifb Certus,No
630944cde86a980008e04c21,Universidad Cesar Vallejo - Ucv,Si
6306d63d594e18004af0e0fc,Zegel Ipae,No
6306d63d594e18004af0e0fc,Icpna,No
6306d777594e18004af0ea2b,Universidad César Vallejo,Si
6306d777594e18004af0e86f,Certus,No
63094d5c0b25100008434755,Upc,Si
63094d5c0b25100008434755,Senati,No
6306d63d594e18004af0dc3a,Instituto De Educación Superior Tecnológico Cepea,No
6306d8179fa239004bdf2a2b,Universidad Peruana De Ciencias Aplicadas - Upc,Si
6306d777594e18004af0e893,Universidad Tecnológica Del Perú - Utp,No
6306d63d594e18004af0ddf0,Instituto De Formación Bancaria - Ifb,No
6306d6099fa239004bdf0387,Certus,No
6306d8699fa239004bdf35fd,Instituto De Formación Bancaria - Ifb,No
6306d777594e18004af0ede5,Instituto Universitario De Gerencia Y Tecnología (i.u.g.t),No
630976efe86a980008e066dd,Sise,No
630976efe86a980008e066dd,Miguel Grau Seminario,No
6306d6099fa239004bdf103b,Certus,No
6306d777594e18004af0e87b,Universidad Nacional Del Callao,Si
6306d777594e18004af0e87b,Colegio Diego Thomson,No
630665b89fa239004bddca1b,Ifb Certus,No
6306d82b594e18004af0fd6d,Universidad  Nacional De Piura - Unp,Si
6306d82b594e18004af0fd6d,Universidad  Nacional De Piura - Unp,Si
6306d6099fa239004bdf0d59,Instituto Avanzy,No
6306d6099fa239004bdf0d59,Instituto Zegel Ipae,No
6309bdb2d7fa700008e949d6,Universidad Privada Del Norte - Upn,Si
6306d87c594e18004af10753,Instituto Certus,No
6306d87c594e18004af10753,Toribio De Luzuriaga Y Mejía,No
6306d802594e18004af0f73c,Universidad De San Martin De Porres,Si
6306d63c594e18004af0d712,Universidad Tecnológica Del Perú,Si
6306d63c594e18004af0d712,Certus,No
630a25e1e86a980008e08934,Universidad Atonoma Del Perú,No
630a2cd4d7fa700008e95018,Universidad Tecnológica Del Perú,Si
630a304c0b25100008450a95,Instituto Sise,No
6306d63d594e18004af0df7c,Universidad Nacional Mayor De San Marcos,Si
630a38cb0b25100008450c77,Certus,No
630a38cb0b25100008450c77,Certus,No
6306d8179fa239004bdf2d67,Universidad Tecnológica Del Perú - Utp,No
6306d8179fa239004bdf29b9,Universidad Alas Peruanas - Uap,No
6306d63d594e18004af0db92,Certus,No
6306d853594e18004af10476,Universidad De San Martin De Porres - Usmp,Si
6306d6099fa239004bdf0d17,Universidad Privada Telesup,No
6306d6099fa239004bdf0d17,Centro Peruano De  Estudios Bancarios - Cepeban,No
630a6f1fd7fa700008e962c5,Certus,No
630a7e57b92f4f0008c0aaa2,Universidad Tecnológica Del Perú,Si
630a84f629da5b0008a1d681,Universidad San Ignacio De Loyola - Usil,Si
630a84f629da5b0008a1d681,Instituto San Ignacio De Loyola - Isil,No
630a978bb92f4f0008c0ae85,Certus,No
630a978bb92f4f0008c0ae85,Antenor Orrego Espinoza,No
630a9adfd7fa700008e96a86,Universidad Nacional De Piura,Si
630a9adfd7fa700008e96a86,Salesiano Don Bosco,No
6306d82b594e18004af0fe4b,Universidad Privada Del Norte,Si
6306d82b594e18004af0fe4b,Instituto Cibertec,No
6306d777594e18004af0e7a9,Universidad Privada Del Norte,Si
6306d63d594e18004af0de20,Universidad De Lima,Si
6306d63c594e18004af0d898,Instituto De Educación Superior Tecnológico De Las Fuerzas Armadas,No
6306d8179fa239004bdf2db5,Instituto Superior Sise,No
630be93fe86a980008e0bf6e,Universidad Nacional Federico Villarreal.,Si
630be93fe86a980008e0bf6e,Colegio Militar Leoncio Prado,No
630bf593b92f4f0008c0ca5d,Perú Pacífico,No
6306d777594e18004af0f013,Idat,No
6306d777594e18004af0eed5,Británico,No
6306d777594e18004af0eed5,Universidad Nacional Federico Villarreal - Unfv,Si
6306d87b594e18004af105c1,Zegel Ipae,No
630c2a7ee86a980008e0c8f7,Ceprebanko - Certificacion Cajero Bancario Y Comercial,No
630c2a7ee86a980008e0c8f7,Universidad Alas Peruanas,No
630c2a7ee86a980008e0c8f7,Colegio Estatal  - Politecnico Ee.uu,No
6306d6549fa239004bdf117a,Instituto De Formación Bancaria - Ifb,No
630c4770d7fa700008e9929e,Daniel Alcides Carrión,No
630c47d8e86a980008e0cd79,Zegel Ipae,No
6306d8179fa239004bdf2b8d,Universidad Peruana De Ciencias Aplicadas - Upc,Si
6306d8179fa239004bdf2b8d,Instituto De Formación Bancaria,No
6306d63d594e18004af0e192,Universidad Tecnológica Del Perú - Utp,No
6306d63d594e18004af0e192,Senati,No
6306d777594e18004af0e815,Universidad San Ignacio De Loyola - Usil,Si
6306d802594e18004af0f400,Instituto Idat,No
630cd8ddd7fa700008e99b17,Instituto San Ignacio De Loyola - Isil,No
630ce0b31e599d0009d899ac,Universidad Peruana De Ciencias Aplicadas,Si
6306d802594e18004af0f538,Universidad Cesar Vallejo,Si
630cf7f7d7fa700008e9a93b,Universidad Privada San Juan Bautista,Si
6306d82b594e18004af0fed5,Istp Sise,No
630d00b70b25100008456086,Universidad Inca Garcilaso De La Vega,No
6306d6099fa239004bdf0759,Instituto Argentina,No
6306d82b594e18004af0fee7,San Ignacio Del Oyola,No
630d071ad7fa700008e9aea4,Universidad De Piura,Si
6306d63c594e18004af0d736,Universidad San Ignacio De Loyola,Si
630d389db92f4f0008c0fd9f,Universidad Privada Del Norte,Si
630d39d3b92f4f0008c0fe87,Universidad Nacional Del Callao,Si
630d5e4c1e599d0009d8c2a5,Instituto Privado Cibertec,No
630d5f9a29da5b0008a2db45,Instituto Certus,No
630d6bef4253530009aeb476,Certus,No
630d6f444253530009aeb5b7,Administración,No
630d6fad9bdb400009f442c8,Universidad Cesar Vallejo.,Si
630d70a71d665a00086f9900,Certus,No
630d77879bdb400009f44511,Certus,No
630d7e907e5d980009c6e0a5,Universidad Nacional De San Antonio Abad Del Cusco - Unsaac,Si
630d7e907e5d980009c6e0a5,Inside Group,No
630d7e907e5d980009c6e0a5,Instituto De Idiomas De  Unsaac,No
630d7e907e5d980009c6e0a5,Universidad Nacional De San Antonio Abad Del Cusco - Unsaac,Si
6306d852594e18004af0ffe4,Instituto De Formación Bancaria,No
630d8ceb1d665a00086fa1bf,Certus,No
630d8ceb1d665a00086fa1bf,Senati,No
630d8ceb1d665a00086fa1bf,I.e.p. Virgen Del Rosario,No
630d95409bdb400009f44f15,Sise,No
630d95409bdb400009f44f15,Computron,No
6306d87b594e18004af10675,Zegel Ipae,No
6306d63d594e18004af0dc5e,Universidad Privada Del Norte,Si
6306d802594e18004af0f3be,Universidad Alas Peruanas,No
630e3d989bdb400009f4573d,Universidad Tecnológica Del Perú-utp,No
630e3d989bdb400009f4573d,Istp Cibertec,No
630e4f807e5d980009c6f4e7,Nuestra Señora Del Monserrat,No
630e4fe17e5d980009c6f509,Instituto Peruano De Administración De Empresas - Ipae,No
630e863a516b7b0008dd5dfc,Eiger,No
630e863a516b7b0008dd5dfc,Eiger,No
630e863a516b7b0008dd5dfc,Upc,Si
